"{5, {2, 0, 8}}","{0, 160526499840000, 281298211430400, 215002535961600, 96796742342400, 29091936152000, 6245681780720, 996738704880, 120923126200, 11252376100, 800239935, 42745765, 1655650, 43650, 695, 5}"
"{5, {3, 1, 7}}","{0, 3424565329920000, 6019133983948800, 4598716372992000, 2056301783808000, 607980917657600, 126806876799360, 19364488768640, 2209892088000, 189972737600, 12259539480, 584537320, 19938000, 458800, 6360, 40}"
"{6, {2, 0, 6}}","{0, 44626784993280000000, 76739229640654848000, 57096561913288704000, 24777307183423979520, 7094546268756802560, 1432458591320378880, 212228076519267840, 23639705099861760, 2006786235487680, 130440095324640, 6463788779520, 240469895520, 6509741760, 120984480, 1376640, 7200}"
"{5, {4, 2, 6}}","{0, 17978967982080000, 31656859449753600, 24179783482368000, 10767748019005440, 3152819400645120, 646391704878720, 96158143893120, 10581692800320, 867841496160, 52883453160, 2359952760, 74856240, 1596720, 20520, 120}"
"{6, {3, 1, 5}}","{0, 894027803045658624000, 1536835501718175744000, 1141912372338304450560, 493990006382757642240, 140621915438847129600, 28119277100066227200, 4104478334104427520, 447389838096929280, 36849787728508800, 2300178603585600, 108163832705280, 3769191270720, 94323657600, 1601323200, 16496640, 77760}"
"{7, {2, 0, 4}}","{0, 698470930425603686400000, 1203196012721531781120000, 897309913553394647040000, 390549598451049177907200, 112243732643205492940800, 22769094937873997260800, 3393571993363431936000, 381011664549316147200, 32706242461383321600, 2161558806593558400, 109973336392080000, 4273727606064000, 124655243126400, 2642837500800, 38448144000, 342921600, 1411200}"
"{5, {5, 3, 5}}","{0, 28766348771328000, 50680900642406400, 38706817785200640, 17213446076620800, 5023861648384000, 1024137745139200, 151031433146880, 16420171078400, 1325749856000, 79265186400, 3461052320, 107220800, 2232000, 28000, 160}"
"{6, {4, 2, 4}}","{0, 4478437696837386240000, 7691578173451763712000, 5706794232356832460800, 2463213393507015475200, 698853492454716288000, 139078607246418240000, 20166882430163097600, 2178737592860102400, 177383218429656000, 10910428632468000, 503825324090400, 17180656545600, 419350896000, 6925140000, 69271200, 316800}"
"{7, {3, 1, 3}}","{0, 11198240347931918991360000, 19269361167757171752960000, 14348226689967877875302400, 6231453000469893955584000, 1785580331320690819891200, 360745460109234102067200, 53473242830853062246400, 5959906175670812467200, 506653136073100800000, 33058611524848089600, 1654021726757568000, 62904971210457600, 1785146566694400, 36577225843200, 510622963200, 4340851200, 16934400}"
"{8, {2, 0, 2}}","{0, 1614506574582036629028864000, 2808445739892296462106624000, 2121456140868248621820149760, 938382438968238929765990400, 275128873168163315389562880, 57192668448956892103311360, 8782421473711906640363520, 1022641528562797628620800, 91794238974519232757760, 6410599199493322014720, 349385653833601351680, 14815770577580851200, 483959790031011840, 11944692461076480, 215406724055040, 2676267417600, 20447723520, 72253440}"
"{5, {2, 8, 0}}","{0, 216399126528000, 313810110259200, 185845043097600, 60310059302400, 12030258393600, 1555911504000, 133105046400, 7481145600, 265670400, 5404800, 48000}"
"{5, {3, 7, 1}}","{0, 4341413707776000, 6571782424166400, 4127754573619200, 1445584582502400, 317483042841600, 46321566220800, 4612484793600, 315122976000, 14537894400, 432844800, 7507200, 57600}"
"{6, {2, 6, 0}}","{0, 52576608406339584000, 81614482840004198400, 53060045003771904000, 19437742653216768000, 4522087037998080000, 709964271679795200, 77642029757952000, 5990597885952000, 325030745088000, 12136899686400, 296953344000, 4285440000, 27648000}"
"{5, {4, 6, 2}}","{0, 21279271256064000, 33727445397504000, 22523948778700800, 8522437380864000, 2058215922508800, 337001405145600, 38596409030400, 3130164748800, 179068320000, 7067942400, 183148800, 2803200, 19200}"
"{6, {3, 5, 1}}","{0, 1002085468627009536000, 1605012428795255193600, 1088072467158786048000, 420357861077818982400, 104449376526612480000, 17775819076532428800, 2145382778082816000, 186858053448883200, 11792462302080000, 534332524953600, 16941724416000, 356707814400, 4477824000, 25344000}"
"{7, {2, 4, 0}}","{0, 761659770561822720000000, 1244746602436003430400000, 866900439830499508224000, 346660889584453432934400, 89937833571864378777600, 16148788530516949708800, 2082906047516065228800, 197071948168654003200, 13803417289607500800, 714867093663206400, 27031994007782400, 725763440102400, 13110849561600, 142960204800, 711244800}"
"{5, {5, 5, 3}}","{0, 31491151626240000, 52469621578137600, 37384436519485440, 15317167131361280, 4068947771171840, 745623039114240, 97503016030720, 9250531786240, 638733318720, 31776905920, 1109203840, 25764480, 357440, 2240}"
"{6, {4, 4, 2}}","{0, 4754258325303459840000, 7871044099772841984000, 5572576111613091840000, 2272422507806997504000, 602931008240448768000, 111001905174000384000, 14713455047151744000, 1433344755768768000, 103518528878736000, 5532683338224000, 215938461600000, 5979631968000, 111221136000, 1245168000, 6336000}"
"{7, {3, 3, 1}}","{0, 11711754703833708625920000, 19614764413595778416640000, 14105925606953482341580800, 5870898037054808226201600, 1599065024933168864870400, 304390737322600358707200, 42098077736451510681600, 4329313298211531571200, 335169439087535539200, 19602619655265561600, 861589090386662400, 28019318908492800, 654021757670400, 10362125491200, 99766195200, 440294400}"
"{8, {2, 2, 0}}","{0, 1673474353665452091113472000, 2849870138632453497028608000, 2094830005318885319355924480, 896156781047632709906595840, 252468007164060342681600000, 50072621439360014525399040, 7278382608352702869012480, 795064320153712770416640, 66254810808806583828480, 4242572006335343493120, 208816757130343219200, 7844168557854720000, 221235277269565440, 4545112469667840, 64387641507840, 564154859520, 2312110080}"
"{5, {6, 4, 4}}","{0, 11985978654720000, 21104572966502400, 16119855654912000, 7178498679336960, 2101879600430080, 430927803252480, 64105429262080, 7054461866880, 578560997440, 35255635440, 1573301840, 49904160, 1064480, 13680, 80}"
"{6, {5, 3, 3}}","{0, 7180384158101274624000, 12314384594453790720000, 9122452634740191068160, 3931745476534720266240, 1114248005960939827200, 221635037201188608000, 32151921311451525120, 3479547221880468480, 284249062711929600, 17578051002864000, 818002857041280, 28180063192320, 696602419200, 11676528000, 118765440, 552960}"
"{7, {4, 2, 2}}","{0, 42085112688452315381760000, 72318222192031857377280000, 53760126073550791665254400, 23305212515170655561318400, 6665148769952815556198400, 1344058844557005029376000, 198898596725162110156800, 22140868291532502220800, 1881163055666661580800, 122803947492000768000, 6156320459214643200, 235063200345523200, 6714560351923200, 138926261376000, 1965643545600, 17002137600, 67737600}"
"{8, {3, 1, 1}}","{0, 15098269881124413065134080000, 26232629922061900081790976000, 19786705511822162136347443200, 8737200122657598477057392640, 2556725759637111534727987200, 530349797866098890904698880, 81255172354346791930429440, 9439489474777187352576000, 845383009271087268495360, 58918879321819448279040, 3206342107776410910720, 135896429944889671680, 4444378840067604480, 110128915210567680, 2002602065264640, 25250554183680, 197540904960, 722534400}"
"{9, {2, 0, 0}}","{0, 350474578793090232751226880000, 617651347199798403303211008000, 474499481337468786366952243200, 214323408420055110259121848320, 64457047137152081872048619520, 13815265107787456629956935680, 2200638810857617521212129280, 267753864481111730942115840, 25339316087660974990295040, 1886896486568724127580160, 111269373721924579983360, 5205919792029483663360, 192753080561746575360, 5605134505639280640, 126188988595568640, 2144553774612480, 26256115630080, 209854955520, 836075520}"
"{5, {0, 0, 10}}","{0, 713451110400, 1237715804160, 946666312704, 435617114880, 138213022400, 32725900080, 6084542768, 917073240, 113729300, 11568435, 943777, 59130, 2650, 75, 1}"
"{5, {0, 2, 8}}","{0, 175191109632000, 290565747302400, 207810273185280, 86852085763840, 24114649890400, 4771206907680, 700985777840, 78191529920, 6665137350, 430158290, 20427380, 673740, 13750, 130}"
"{5, {1, 1, 9}}","{0, 71345111040000, 124483638067200, 95186756505600, 43266538053120, 13310018639360, 2978399576160, 506488566560, 67141437360, 7013066480, 575301030, 36382330, 1708020, 55660, 1110, 10}"
"{6, {0, 0, 8}}","{0, 797947968061440000, 1367539634626560000, 1016753921614540800, 443378697281003520, 128755029785276160, 26728485162180480, 4150117854368640, 497185446951360, 46973520762480, 3550882672440, 216076835520, 10519087320, 399213360, 11143080, 203040, 1800}"
"{5, {0, 4, 6}}","{0, 1765674491904000, 2799434703052800, 1877831194152960, 719135320967680, 177816167586560, 30274513443200, 3675247554880, 322993472640, 20505881280, 920144000, 27732160, 503680, 4160}"
"{5, {1, 3, 7}}","{0, 3740094038016000, 6219586002124800, 4443129928765440, 1841002597703680, 500993175712000, 95673165607680, 13314232277120, 1376753555840, 106273136400, 6061126640, 248169440, 6888480, 115600, 880}"
"{6, {0, 2, 6}}","{0, 47348428190515200000, 78480453489721344000, 55759308697696665600, 22912833848206417920, 6165145080240629760, 1161520950253178880, 159504528549104640, 16358292798773760, 1269138284081280, 74680683920640, 3303083733120, 107083192320, 2415000960, 33972480, 224640}"
"{5, {2, 2, 8}}","{0, 1284211998720000, 2250385691443200, 1720020287692800, 774373938739200, 232735489216000, 49965454245760, 7973909639040, 967385009600, 90019008800, 6401919480, 341966120, 13245200, 349200, 5560, 40}"
"{6, {1, 1, 7}}","{0, 76700614409846784000, 131557428633600000000, 97703564796062760960, 42399372164342906880, 12178831253876582400, 2478335003757849600, 372418017839723520, 42420714128156160, 3720222910915200, 252896581252800, 13296551950080, 533555951040, 15865718400, 330177600, 4285440, 25920}"
"{7, {0, 0, 6}}","{0, 33282821383605190656000, 57264536646820823040000, 42687246391333597347840, 18602943973731398615040, 5369090243925445632000, 1098804211004794828800, 166358271583318241280, 19162420036979681280, 1711691033199974400, 120103083387638400, 6671818698625920, 294178091464320, 10241592547200, 276034012800, 5488344960, 72159360, 470400}"
"{5, {0, 6, 4}}","{0, 1893367332864000, 2870405694259200, 1808648888371200, 637185680524800, 141346033939200, 20942924553600, 2132031787200, 150077505600, 7193980800, 224467200, 4113600, 33600}"
"{5, {1, 5, 5}}","{0, 12737294696448000, 20201485772390400, 13522435604029440, 5143576295178240, 1254209984555520, 208542168940800, 24426362785920, 2042293993920, 121477268160, 5026684800, 137552640, 2235840, 16320}"
"{6, {0, 4, 4}}","{0, 156168001366917120000, 250448647553482752000, 170175876343916544000, 66002896100565504000, 16503917323723776000, 2835909823541760000, 347126834626560000, 30841091807328000, 1999904908320000, 93934202688000, 3119178816000, 69578208000, 936864000, 5760000}"
"{5, {2, 4, 6}}","{0, 19655580745728000, 32735721568665600, 23355975168184320, 9613808405145600, 2578130676721920, 479976000648960, 64264591916160, 6297901862400, 453354287760, 23723831280, 877751520, 21732000, 322320, 2160}"
"{6, {1, 3, 5}}","{0, 948799462181437440000, 1572134294900441088000, 1115088968045135462400, 456297298068997324800, 121782138008409907200, 22629091864284979200, 3040995683825049600, 302064291728870400, 22401320955609600, 1239735195417600, 50581770969600, 1479401164800, 29369203200, 354355200, 1958400}"
"{7, {0, 2, 4}}","{0, 730439239426340290560000, 1224586414468379934720000, 882163560801628849766400, 368165044014800062464000, 100704578448633817190400, 19292467340477128089600, 2693285214514146201600, 280718100018987724800, 22148179492901011200, 1329858015856876800, 60592956485241600, 2068582459910400, 51502283078400, 887613753600, 9514310400, 47980800}"
"{5, {3, 3, 7}}","{0, 6849130659840000, 12038267967897600, 9197432745984000, 4112603567616000, 1215961835315200, 253613753598720, 38728977537280, 4419784176000, 379945475200, 24519078960, 1169074640, 39876000, 917600, 12720, 80}"
"{6, {2, 2, 6}}","{0, 1344165401099501568000, 2306033378791391232000, 1710546691161669304320, 739443078844494151680, 210706993922012467200, 42286973384165068800, 6217317548277949440, 685813805462338560, 57497111144697600, 3678299278790400, 178660810676160, 6485147259840, 170508067200, 3065788800, 33670080, 169920}"
"{7, {1, 1, 5}}","{0, 2800530046125342720000000, 4816138292178400051200000, 3585349809059401610035200, 1558056961490933576171520, 447346355369422473216000, 90754290107290768896000, 13550319296990648524800, 1527831256070737981440, 132167248579270195200, 8844704005356576000, 458551005570604800, 18310352399458560, 554601766521600, 12370423968000, 192270355200, 1863348480, 8467200}"
"{8, {0, 0, 4}}","{0, 235505375355157792948224000, 409516566744760703778816000, 309290267991135063543644160, 136845810721341447056916480, 40164938354931568961126400, 8368609279621823818629120, 1290500345503050749706240, 151335135594683290091520, 13738930590157661306880, 976595518632393031680, 54693130793186672640, 2417566643855032320, 84100616256061440, 2281423466004480, 47290526760960, 716898631680, 7189217280, 36126720}"
"{5, {0, 8, 2}}","{0, 216399126528000, 313810110259200, 185845043097600, 60310059302400, 12030258393600, 1555911504000, 133105046400, 7481145600, 265670400, 5404800, 48000}"
"{5, {1, 7, 3}}","{0, 4341413707776000, 6571782424166400, 4127754573619200, 1445584582502400, 317483042841600, 46321566220800, 4612484793600, 315122976000, 14537894400, 432844800, 7507200, 57600}"
"{6, {0, 6, 2}}","{0, 52576608406339584000, 81614482840004198400, 53060045003771904000, 19437742653216768000, 4522087037998080000, 709964271679795200, 77642029757952000, 5990597885952000, 325030745088000, 12136899686400, 296953344000, 4285440000, 27648000}"
"{5, {2, 6, 4}}","{0, 21279271256064000, 33727445397504000, 22523948778700800, 8522437380864000, 2058215922508800, 337001405145600, 38596409030400, 3130164748800, 179068320000, 7067942400, 183148800, 2803200, 19200}"
"{6, {1, 5, 3}}","{0, 1002085468627009536000, 1605012428795255193600, 1088072467158786048000, 420357861077818982400, 104449376526612480000, 17775819076532428800, 2145382778082816000, 186858053448883200, 11792462302080000, 534332524953600, 16941724416000, 356707814400, 4477824000, 25344000}"
"{7, {0, 4, 2}}","{0, 761659770561822720000000, 1244746602436003430400000, 866900439830499508224000, 346660889584453432934400, 89937833571864378777600, 16148788530516949708800, 2082906047516065228800, 197071948168654003200, 13803417289607500800, 714867093663206400, 27031994007782400, 725763440102400, 13110849561600, 142960204800, 711244800}"
"{5, {3, 5, 5}}","{0, 31491151626240000, 52469621578137600, 37384436519485440, 15317167131361280, 4068947771171840, 745623039114240, 97503016030720, 9250531786240, 638733318720, 31776905920, 1109203840, 25764480, 357440, 2240}"
"{6, {2, 4, 4}}","{0, 4754258325303459840000, 7871044099772841984000, 5572576111613091840000, 2272422507806997504000, 602931008240448768000, 111001905174000384000, 14713455047151744000, 1433344755768768000, 103518528878736000, 5532683338224000, 215938461600000, 5979631968000, 111221136000, 1245168000, 6336000}"
"{7, {1, 3, 3}}","{0, 11711754703833708625920000, 19614764413595778416640000, 14105925606953482341580800, 5870898037054808226201600, 1599065024933168864870400, 304390737322600358707200, 42098077736451510681600, 4329313298211531571200, 335169439087535539200, 19602619655265561600, 861589090386662400, 28019318908492800, 654021757670400, 10362125491200, 99766195200, 440294400}"
"{8, {0, 2, 2}}","{0, 1673474353665452091113472000, 2849870138632453497028608000, 2094830005318885319355924480, 896156781047632709906595840, 252468007164060342681600000, 50072621439360014525399040, 7278382608352702869012480, 795064320153712770416640, 66254810808806583828480, 4242572006335343493120, 208816757130343219200, 7844168557854720000, 221235277269565440, 4545112469667840, 64387641507840, 564154859520, 2312110080}"
"{5, {4, 4, 6}}","{0, 11985978654720000, 21104572966502400, 16119855654912000, 7178498679336960, 2101879600430080, 430927803252480, 64105429262080, 7054461866880, 578560997440, 35255635440, 1573301840, 49904160, 1064480, 13680, 80}"
"{6, {3, 3, 5}}","{0, 7180384158101274624000, 12314384594453790720000, 9122452634740191068160, 3931745476534720266240, 1114248005960939827200, 221635037201188608000, 32151921311451525120, 3479547221880468480, 284249062711929600, 17578051002864000, 818002857041280, 28180063192320, 696602419200, 11676528000, 118765440, 552960}"
"{7, {2, 2, 4}}","{0, 42085112688452315381760000, 72318222192031857377280000, 53760126073550791665254400, 23305212515170655561318400, 6665148769952815556198400, 1344058844557005029376000, 198898596725162110156800, 22140868291532502220800, 1881163055666661580800, 122803947492000768000, 6156320459214643200, 235063200345523200, 6714560351923200, 138926261376000, 1965643545600, 17002137600, 67737600}"
"{8, {1, 1, 3}}","{0, 15098269881124413065134080000, 26232629922061900081790976000, 19786705511822162136347443200, 8737200122657598477057392640, 2556725759637111534727987200, 530349797866098890904698880, 81255172354346791930429440, 9439489474777187352576000, 845383009271087268495360, 58918879321819448279040, 3206342107776410910720, 135896429944889671680, 4444378840067604480, 110128915210567680, 2002602065264640, 25250554183680, 197540904960, 722534400}"
"{9, {0, 0, 2}}","{0, 350474578793090232751226880000, 617651347199798403303211008000, 474499481337468786366952243200, 214323408420055110259121848320, 64457047137152081872048619520, 13815265107787456629956935680, 2200638810857617521212129280, 267753864481111730942115840, 25339316087660974990295040, 1886896486568724127580160, 111269373721924579983360, 5205919792029483663360, 192753080561746575360, 5605134505639280640, 126188988595568640, 2144553774612480, 26256115630080, 209854955520, 836075520}"
"{5, {0, 10, 0}}","{0, 1021626777600, 1417630371840, 789069696000, 235812403200, 42264633600, 4758808320, 339264000, 14860800, 364800, 3840}"
"{5, {1, 9, 1}}","{0, 96590168064000, 139645233561600, 82348008345600, 26571895065600, 5261781350400, 674314502400, 57041683200, 3163046400, 110553600, 2208000, 19200}"
"{6, {0, 8, 0}}","{0, 985097119039488000, 1480708713487564800, 921268245589401600, 318800345025024000, 69001009318656000, 9893693297894400, 965275663564800, 64411936128000, 2892900096000, 83572300800, 1401753600, 10368000}"
"{5, {2, 8, 2}}","{0, 1634031304704000, 2467621689753600, 1544540673024000, 538299699763200, 117453765811200, 16991705587200, 1673929670400, 112881657600, 5128588800, 150067200, 2553600, 19200}"
"{6, {1, 7, 1}}","{0, 90424038258376704000, 140072623055496806400, 90800508328737177600, 33134056717919846400, 7669331460993024000, 1196221896670003200, 129735742558924800, 9905974946611200, 530549429760000, 19499437670400, 468044697600, 6602342400, 41472000}"
"{7, {0, 6, 0}}","{0, 37746556036271308800000, 60155358079518277632000, 40515172038702150451200, 15527269218165936537600, 3821575698204558336000, 643211432204060160000, 76651301629424793600, 6581036071775692800, 408702853101312000, 18191652869376000, 565602886195200, 11657934489600, 143039232000, 790272000}"
"{5, {3, 7, 3}}","{0, 8129577222144000, 12864688717824000, 8569357814169600, 3229797032345600, 775630218188800, 126016490060800, 14286477401600, 1143974380800, 64455148800, 2500211200, 63564800, 953600, 6400}"
"{6, {2, 6, 2}}","{0, 1507459262752751616000, 2410257107312286105600, 1629929897156896358400, 627569822649013862400, 155233965617718681600, 26262461122742476800, 3145479878722867200, 271316824450099200, 16916678161804800, 755274914265600, 23528024294400, 485296358400, 5951577600, 32832000}"
"{7, {1, 5, 1}}","{0, 3054285169323068620800000, 4984000116996029939712000, 3463892497920288404275200, 1381327775093692764979200, 357072734684702737612800, 63812394845436109824000, 8180662114774988697600, 767963558683467417600, 53252887388775782400, 2722828417747200000, 101300553694771200, 2664513160243200, 46913232844800, 495500544000, 2370816000}"
"{8, {0, 4, 0}}","{0, 252526654097092264329216000, 421305505007854789066752000, 301495316856773191076413440, 124739402513265191697776640, 33740127249057594904412160, 6371688223461049164103680, 873344127299051685150720, 88919158417375091097600, 6808379889117867540480, 393411528673223639040, 17066587652295229440, 547272466968084480, 12585779315343360, 196349590241280, 1861248614400, 8092385280}"
"{5, {4, 6, 4}}","{0, 13143625629696000, 21885452992512000, 15570442462617600, 6361868464025600, 1682292291929600, 306168773337600, 39656814304000, 3715829785600, 252655548000, 12345325600, 422382400, 9604800, 130400, 800}"
"{6, {3, 5, 3}}","{0, 7625194733753597952000, 12607111485791089459200, 8907968435024668262400, 3622339914646686105600, 957363399594377625600, 175330202240487628800, 23079672221259571200, 2228352692226508800, 159134286347596800, 8388350092684800, 322021394726400, 8747283225600, 159209625600, 1740787200, 8640000}"
"{7, {2, 4, 2}}","{0, 44018912829258281779200000, 73626748023167306956800000, 52852601987669430632448000, 21943549381308851552256000, 5957441887662851604480000, 1129216934769380352000000, 155311657889280786432000, 15858235004800204800000, 1216510006308387840000, 70322137763673600000, 3045609698406912000, 97237209307392000, 2218740007680000, 34199020800000, 318705408000, 1354752000}"
"{8, {1, 3, 1}}","{0, 15650024568171102587584512000, 26621583325240815060516864000, 19538478859662836428261294080, 8341464818724138977517895680, 2343741570232879801738199040, 463235733263241482600448000, 67032580992695333824757760, 7279729257748644283023360, 602028923577300626964480, 38166870961400315904000, 1853976098780436234240, 68441709895341834240, 1886178332096593920, 37575372570624000, 510945114193920, 4240409886720, 16184770560}"
"{9, {0, 2, 0}}","{0, 361098363823485469159587840000, 625469665951185847676043264000, 469954073068156757883853209600, 206557055009102844004568924160, 60119134778430268858250035200, 12394479404338090688816087040, 1885946942676295558692864000, 217426476731389396773765120, 19309611869480727296409600, 1333523226922207304417280, 71854707928518505267200, 3013264395625200353280, 97439867628532531200, 2386151353917112320, 42871410996019200, 534312454717440, 4138573824000, 15049359360}"
"{5, {5, 5, 5}}","{0, 5753269754265600, 10136180128481280, 7741363557040128, 3442689215324160, 1004772329676800, 204827549027840, 30206286629376, 3284034215680, 265149971200, 15853037280, 692210464, 21444160, 446400, 5600, 32}"
"{6, {4, 4, 4}}","{0, 13487701263214510080000, 23110908974100135936000, 17096103450235310284800, 7352298938647860019200, 2076972034765137984000, 411273813317217696000, 59298113709559929600, 6365872281734582400, 514715543228484000, 31426915897674000, 1440203775314400, 48735074163600, 1180637532000, 19359054000, 192391200, 874800}"
"{7, {3, 3, 3}}","{0, 187416441124104123187200000, 321705740996606479564800000, 238785760662218182361088000, 103297746539386838089728000, 29459150663338067632128000, 5918292496882653468672000, 871494751252805578752000, 96391638325631244288000, 8122417939930893312000, 524699095470404736000, 25958907222955392000, 975078975534720000, 27301878586752000, 551523057792000, 7587984768000, 63579264000, 244608000}"
"{8, {2, 2, 2}}","{0, 158820343675790454826205184000, 275668817491712620414107648000, 207646537609543225088472514560, 91523287563502857918936514560, 26717953168120718599378698240, 5524887889531797791157780480, 843032150933469102460108800, 97418461978623889621647360, 8664648385106669882572800, 598474409338069935390720, 32188209733485050757120, 1343427051669560524800, 43059097627269857280, 1039207312808017920, 18258947027435520, 220247415521280, 1629098311680, 5563514880}"
"{9, {1, 1, 1}}","{0, 12637186386923712418141962240000, 22251605388231227278029225984000, 17074394599142317479222155673600, 7700372135382614096024552079360, 2311244759765189012594475663360, 494096834073737456917429616640, 78440825612678540041298903040, 9502053762296982861651640320, 894014207043833783420190720, 66053162095528403796295680, 3853556955349679050260480, 177611620587655625441280, 6436765193526423060480, 181409532444149022720, 3898520469492203520, 61793632691159040, 681796176445440, 4680350760960, 15049359360}"
"{10, {0, 0, 0}}","{0, 57875363345940374711225548800000, 103476098681327348341580759040000, 80965230375737197759140200448000, 37396163878121465462090052403200, 11549033918313096837275320320000, 2553455926152348117269741568000, 421694240195528846498856960000, 53496251894559728028037939200, 5312875561161631329484800000, 418297517171370849632256000, 26311610109360809705472000, 1327075152807942468403200, 53660329481243197440000, 1732280071673217024000, 44252111014723584000, 880831333741363200, 13306420592640000, 145421402112000, 1040449536000, 3715891200}"
"{6, {10, 0, 0}}","{0, 133559051157504000, 236496031373721600, 183904552048435200, 85090829063897088, 26663381893052928, 6089615913749760, 1063232233136640, 146720780649216, 16387493690016, 1505391140880, 114613387920, 7208863704, 367854984, 14657760, 426240, 7992, 72}"
"{6, {8, 0, 2}}","{0, 18008499172737024000, 32042921324986368000, 24932553400527298560, 11446640973475430400, 3512932737307845120, 771612590895632640, 126498710319690240, 15899104050773760, 1557473994335520, 119891953987920, 7254707311440, 342185329080, 12338361000, 328249440, 6053760, 68760, 360}"
"{6, {8, 2, 0}}","{0, 19230968666456064000, 32884108992921600000, 24372655443766517760, 10581948254435696640, 3053497349221562880, 627764336470736640, 95986483360266240, 11218190789543040, 1018699191908640, 72382217767920, 4014083409840, 171316000800, 5458380480, 122563440, 1730160, 11520}"
"{6, {9, 1, 1}}","{0, 16035146575773696000, 28454008355389440000, 22115883568909271040, 10176432439200768000, 3146396662213493760, 701197886282127360, 117687583273532160, 15308974748279040, 1571950224431040, 128681754766080, 8414174562960, 436386987120, 17623062240, 535078560, 11469840, 153840, 960}"
"{7, {8, 0, 0}}","{0, 36433389294879768576000, 64235308591109505024000, 49449439530353809981440, 22445196010865512980480, 6812847004190134118400, 1482819306321909696000, 241871640111479105280, 30472366867724328960, 3029588252094297600, 241430976202936800, 15592585002387120, 821412040634640, 35304320091600, 1225651484400, 33431726160, 675895920, 8996400, 58800}"
"{6, {6, 0, 4}}","{0, 139987904043810816000, 249680858613055488000, 194318942538035773440, 88855042568959918080, 26983248607373460480, 5811818896100160000, 923378473661230080, 110849174179868160, 10194541583837760, 722482839684000, 39401532767520, 1638589267440, 50995625040, 1149048000, 17688960, 166320, 720}"
"{6, {7, 1, 3}}","{0, 480603238883131392000, 855885891024322560000, 665512049553080647680, 304463741214392156160, 92708723398668226560, 20084478231371366400, 3222639528155765760, 392668569634513920, 36871710288510720, 2685849822067200, 151636378117440, 6575731135680, 214860266880, 5112566400, 83469120, 834240, 3840}"
"{7, {6, 0, 2}}","{0, 1783579996666066894848000, 3150606656406296199168000, 2426834585956723062865920, 1099151321835525814517760, 331394568177043665100800, 71164985721029513779200, 11345442716655113149440, 1379144383085596753920, 130037122400006707200, 9605999337004156800, 558143951241159360, 25454135045666880, 902790191419200, 24439732900800, 488411945280, 6790741440, 58564800, 235200}"
"{6, {6, 4, 0}}","{0, 158665636522229760000, 262154974585356288000, 185468407226700595200, 75795915932977766400, 20249990544648960000, 3779673298899609600, 512577553842662400, 51676626781555200, 3915908255088000, 223092443548800, 9444645561600, 288973958400, 6051312000, 77673600, 460800}"
"{6, {7, 3, 1}}","{0, 513401612014190592000, 878571066637025280000, 650492768773528289280, 281162731931485470720, 80338772321721446400, 16233782503089715200, 2415933587172188160, 271490429230986240, 23360421829651200, 1546317422409600, 78378684531840, 2994475599360, 83551910400, 1606435200, 18990720, 103680}"
"{7, {6, 2, 0}}","{0, 1871795898181755076608000, 3212656985311958532096000, 2387117847262005724446720, 1035985393309946627358720, 297407981569529348259840, 60441047414206947532800, 9064600191424438026240, 1030389808013173923840, 90288564381129031680, 6156416203032614400, 327513074195919360, 13529410827932160, 427834196805120, 10062651916800, 166690567680, 1741985280, 8655360}"
"{6, {8, 2, 2}}","{0, 361008647798980608000, 641543609454870528000, 498351291483813765120, 228296534003109642240, 69862112983241879040, 15286061393558726400, 2492897892496784640, 311087754999262080, 30180413247763680, 2293577441737200, 136505314107360, 6307428723120, 221925503520, 5742248400, 102782880, 1132560, 5760}"
"{7, {7, 1, 1}}","{0, 4085467997302941548544000, 7204015674029302087680000, 5540641744675202299330560, 2507668949282391672422400, 756635238471156651048960, 162967435906251389521920, 26139494021632978667520, 3210089367892171161600, 307399008442130411520, 23215237869923447040, 1390205118089585280, 65978636228937600, 2463268971166080, 71129534636160, 1539048416640, 23546678400, 227149440, 1034880}"
"{8, {6, 0, 0}}","{0, 1092795688827800864686080000, 1937355528970253962838016000, 1500224323001515277864140800, 684635271168582584421580800, 208620123872593027981639680, 45462949244749021961256960, 7395411145741054529372160, 924017919657477636096000, 90442399113556160348160, 7030401618063273246720, 438049503906672107520, 22002155095504281600, 892875012302192640, 29216903846215680, 763942810337280, 15603311001600, 236756459520, 2390384640, 12042240}"
"{6, {4, 0, 6}}","{0, 139987904043810816000, 249680858613055488000, 194318942538035773440, 88855042568959918080, 26983248607373460480, 5811818896100160000, 923378473661230080, 110849174179868160, 10194541583837760, 722482839684000, 39401532767520, 1638589267440, 50995625040, 1149048000, 17688960, 166320, 720}"
"{6, {5, 1, 5}}","{0, 1345294157898055680000, 2398627808153763840000, 1865309548015919923200, 851674162542004224000, 257997436533242173440, 55360690871645491200, 8748467467997299200, 1042551721979020800, 94965067662986880, 6649236567129600, 357334804764000, 14606650634400, 445817113920, 9834379200, 148053600, 1360800, 5760}"
"{7, {4, 0, 4}}","{0, 5349119178112633405440000, 9454951728826098647040000, 7284304876727924062617600, 3296728784112754533580800, 991713037423048186982400, 212002877970560038118400, 33539843927925628070400, 4028711744647644364800, 373267116156170880000, 26902723106786184000, 1511626081730234400, 65952330462396000, 2209890623320800, 55729890064800, 1022261637600, 12860618400, 99136800, 352800}"
