"{10, {2, 2, 0}}","{0, 2039678459498205016131454894080000000, 3690753433604975955051201901363200000, 2931918623778415338591861048606720000, 1379202864531458620567851022417920000, 435227118890126729822902293626880000, 98669020056746958225361018552320000, 16771477989127695332069647319040000, 2198962084000235656031478743040000, 226746840747006718643245547520000, 18631498219728820228346019840000, 1230201473934000622917058560000, 65559799070913394093916160000, 2821925072576957358735360000, 97806702211021174210560000, 2709461227047982202880000, 59214944649385082880000, 999693375632179200000, 12601626208174080000, 111942151372800000, 627056640000000, 1672151040000}"
"{6, {7, 5, 5}}","{0, 572828412561850368000, 1063411225023165235200, 869353852823493672960, 421140574808519933952, 136618607471376236544, 31700416175312007168, 5474482450492661760, 721365425168169984, 73636690591561728, 5869533050624256, 365966995238400, 17771814298176, 664661018112, 18760229184, 386234880, 5469888, 47616, 192}"
"{7, {6, 4, 4}}","{0, 1639287263760150256680960000, 2970189944033985491632128000, 2360508629796314307949363200, 1108855019079871086256128000, 348416556662854941301555200, 78323248324765085554483200, 13126039064779215092313600, 1684016910905419712160000, 168246688243714630502400, 13224472346278629878400, 821606641165042236000, 40326608158932186000, 1554549017801799600, 46487584278651600, 1055851297124400, 17591086926000, 202608982800, 1440658800, 4762800}"
"{8, {5, 3, 3}}","{0, 47361418515717243335123927040000, 85610092525395997039314075648000, 67886959338762389847362292940800, 31842699907295698626985108439040, 10004061426029164621876313456640, 2253278093722143385371562475520, 379472980695001498295897948160, 49117905743515437632685342720, 4976850645853897316530913280, 399437687860785899840471040, 25563037840782000230891520, 1307294560092599328768000, 53300275178794181099520, 1720030475759916687360, 43349014943180513280, 834667081929031680, 11850153856450560, 116837780398080, 713966346240, 2035138560}"
"{9, {4, 2, 2}}","{0, 99826759353526137088080126935040000, 181553715716472079853260011208704000, 145128419683236765446776815196569600, 68768907932287651813873573177589760, 21880425454538912010036933065441280, 5005772397807791853877168365895680, 859302566303194096952276067287040, 113857878213838868853293218529280, 11870895625578244935734463037440, 986589177205850156643753000960, 65896104569509741484317409280, 3551655200642202718362009600, 154519683586922633527296000, 5406869298481720468439040, 150926621157935798353920, 3313934633310926929920, 55967609089881538560, 701434851319480320, 6142486318940160, 33531087421440, 85837086720}"
"{10, {3, 1, 1}}","{0, 23831923755895655142589904977920000000, 43767545206710312443053971446169600000, 35422682678355812182952368259727360000, 17040853969213585045739671860019200000, 5520885616524475376513714208374784000, 1290335401750989486862068719026176000, 227127328401721668390973027123200000, 30990887500058483670527182110720000, 3344005357917901800528922804224000, 289328623919848124285238706176000, 20260596506186974794336829440000, 1154747896066866674540298240000, 53691718369193975395713024000, 2034840128405418449289216000, 62584860860793546670080000, 1548955892373886402560000, 30421324669092102144000, 463825265962254336000, 5301426116689920000, 42822255329280000, 218382925824000, 529514496000}"
"{11, {2, 0, 0}}","{0, 484407055133592321173813899296768000000, 899725256101241595840857818477363200000, 738596490336168230463283982971699200000, 361457092619680783425869361167990784000, 119494781254377098466467649755598028800, 28592938005043938312249692334430617600, 5171653521096214136748391209841459200, 728076830408942253516206535868416000, 81436233862077902380584934362316800, 7343228215959646655198033451417600, 539303374998041618241893184307200, 32480300695761908526850080768000, 1610496457265590159223114956800, 65830451832773202125330841600, 2215533586830533387137843200, 61147540672390380257280000, 1374041132547324169420800, 24854169283403946393600, 355594662157890355200, 3912341393866752000, 31500126211276800, 167709317529600, 449622835200}"
"{6, {0, 0, 12}}","{0, 3767021862912000, 6911794254643200, 5651769940623360, 2799753826139136, 959758501289472, 245878258308544, 49528602728640, 8128872703632, 1114239449664, 129479263188, 12814704540, 1072955203, 74592756, 4173567, 179460, 5529, 108, 1}"
"{6, {0, 2, 10}}","{0, 1606805049507840000, 2841854149037260800, 2206029664177643520, 1017934798634532864, 317535031563683328, 71957652039033600, 12393793064567040, 1670820974859648, 179538325885536, 15516138990000, 1078729092960, 59782923312, 2587486944, 84339600, 1944480, 28176, 192}"
"{6, {1, 1, 11}}","{0, 542451148259328000, 999063555165388800, 816993675323965440, 401897538576543744, 135351267796371456, 33570490820214528, 6424038299804160, 978328202601408, 120987531299712, 12287523904656, 1027874321760, 70429929252, 3894199008, 169226004, 5540640, 127596, 1824, 12}"
"{7, {0, 0, 10}}","{0, 13890990304906444800000, 25137685261228887244800, 20029634427846871941120, 9498464474285829095424, 3044298564093865107456, 708152760490808242176, 125156751293373149952, 17349639138382819968, 1930725425236833792, 175503765721419072, 13199531180001264, 828322281388392, 43496148546648, 1900834365528, 67893416136, 1910376216, 39640104, 536424, 3528}"
"{6, {0, 4, 8}}","{0, 32182006385442816000, 54905360321765376000, 40569135492639191040, 17541345906319196160, 5033048750766892800, 1026489329429155200, 155155357428785280, 17834071525629120, 1581359868140400, 108676297272600, 5759638330320, 231585704280, 6841270800, 140056200, 1773360, 10440}"
"{6, {1, 3, 9}}","{0, 53579417450840064000, 94958743763976192000, 73680871143899381760, 33822561914705387520, 10421119299572997120, 2310332238548275200, 384682588809496320, 49435455636003840, 4984367740069440, 397298367801600, 25018826584080, 1232847305760, 46574147760, 1301131200, 25257840, 302880, 1680}"
"{7, {0, 2, 8}}","{0, 1535616004091870969856000, 2702194592188128952320000, 2074871018565983613911040, 938651741145537287823360, 283659789409877940111360, 61369759704056357998080, 9925977859398269786880, 1235141836459692779520, 120539808707154117120, 9338818120478552160, 577870506732219120, 28556252381900880, 1118696373481680, 34153214059440, 786969282960, 12913896240, 134673840, 670320}"
"{6, {2, 2, 10}}","{0, 14917406577131520000, 27557308107620352000, 22534134315186585600, 11021464272216821760, 3659451814355281920, 884826847974723840, 162777534313632000, 23442683902057920, 2691067965469440, 248633924504880, 18529631221200, 1107901315380, 52410837360, 1913969220, 51841200, 974940, 11280, 60}"
"{7, {1, 1, 9}}","{0, 1946123576187156430848000, 3524708134092433784832000, 2806985498035401521233920, 1327035978132028168273920, 422345594192278372761600, 97013794025940034682880, 16803590831470242992640, 2260166926161668509440, 240884043125306112000, 20618623486395365760, 1428754372616057760, 80370763624917360, 3659355961237200, 133513820853840, 3826802936880, 83195819280, 1289761200, 12665520, 58800}"
"{8, {0, 0, 8}}","{0, 1881205421358788043079680000, 3403655486656051345883136000, 2705798820991014364092825600, 1275630638935566329543393280, 404343124625487451114045440, 92375978729653834605035520, 15893639056417389897154560, 2121896620492087267368960, 224543382477537730682880, 19129006310465426135040, 1326953579396511467520, 75571579466985315840, 3552364263310033920, 138095777748687360, 4425106306682880, 115427909560320, 2380870517760, 36623086080, 373309440, 1881600}"
"{6, {0, 6, 6}}","{0, 85059044205133824000, 140095295750917324800, 98702936369637949440, 40125905487409029120, 10650008113697372160, 1971463491113287680, 264559995224785920, 26313843663336960, 1959502201553280, 109163532119040, 4492400634240, 132710929920, 2663698560, 32532480, 182400}"
"{6, {1, 5, 7}}","{0, 412347495559200768000, 704027533740775833600, 519689863192106926080, 223758526094060912640, 63620350411073218560, 12773320676603182080, 1884984959146060800, 209471394120998400, 17759023709604480, 1152906240507840, 56991436306560, 2109847884480, 56651736960, 1041180480, 11698560, 60480}"
"{7, {0, 4, 6}}","{0, 11277637140562172706816000, 19309394157835398414336000, 14302100337379309816381440, 6182227543502421024768000, 1765968292458448192880640, 356661666490227459379200, 53068668707883750727680, 5971083016598983987200, 516240354809755054080, 34576743511083513600, 1795929102556888320, 71852788491321600, 2177939437873920, 48478425811200, 748752802560, 7177363200, 32175360}"
"{6, {2, 4, 8}}","{0, 482463082857627648000, 856305056546684928000, 664068686609442078720, 303546998048947568640, 92620761627102474240, 20186494625606400000, 3274428771466352640, 405591238644065280, 38948462145089280, 2919087738288000, 170555309314560, 7694867819520, 262778382720, 6559344000, 112654080, 1186560, 5760}"
"{7, {1, 3, 7}}","{0, 49195488770765447233536000, 86578901426268414148608000, 66419989331623162474659840, 29965932988834578354339840, 9005731586139154181898240, 1930016601412709211279360, 307594623823563976058880, 37460912508589902151680, 3547868042584776314880, 264003068962143141120, 15497218388815470720, 716045291823093120, 25797017456219520, 711012137431680, 14497400050560, 206132895360, 1823391360, 7539840}"
"{8, {0, 2, 6}}","{0, 87720194337834949693931520000, 155219663992145902697447424000, 119901740524516580205684326400, 54549313093647360384848363520, 16558565299547068295974748160, 3591256570028218103967252480, 580648753896762752499056640, 71978063575617345479639040, 6970965237857278803640320, 533997436883316945960960, 32585071235860377722880, 1587623519358317199360, 61598305558050938880, 1886552268070256640, 44823307547934720, 800910018478080, 10175975792640, 82284625920, 319119360}"
"{6, {3, 3, 9}}","{0, 132599169574502400000, 245520258830696448000, 200747868196110336000, 97747176412874833920, 32102895081821552640, 7613294529460848640, 1359494424368640000, 187757738203722240, 20392425323873280, 1757163491882880, 120345251616000, 6517714401760, 275534219520, 8885620320, 210528000, 3442080, 34560, 160}"
"{7, {2, 2, 8}}","{0, 52587962273990175621120000, 95289756842833107222528000, 75839839356702525072998400, 35761512968241974906388480, 11318257293531899167457280, 2574693357094656696729600, 439249236529518718087680, 57792262059497217288960, 5973912650143050600960, 490866566939945481600, 32256240367286144160, 1696413921691310640, 71050519200432240, 2341923196158000, 59472954581040, 1122851131920, 14826989520, 121942800, 468720}"
"{8, {1, 1, 7}}","{0, 241053546856003331633971200000, 436086692397927935068078080000, 346408844017219891126861824000, 163001127477038294445745766400, 51479464535960904092913500160, 11689111987708104766991892480, 1992006986659256876036259840, 262186684484770463615877120, 27182018955996386164408320, 2249649125868066956328960, 149902209454750253383680, 8076632192773949091840, 351925615776682106880, 12345553563606896640, 345019059157893120, 7535523326607360, 124425824624640, 1464701521920, 10963599360, 39137280}"
"{9, {0, 0, 6}}","{0, 46105275950579490582020751360000, 83936018684173728517913051136000, 67208975238089406770523301478400, 31932190637588288665213458186240, 10201427162224910541720272240640, 2347889489730923244252671508480, 406515902992000343002738851840, 54515493029927183069935042560, 5779107017306825329999872000, 491344149376752332998901760, 33846846659247453811015680, 1902144553054988603719680, 87571013890451301826560, 3308156558733804503040, 102438650860855787520, 2587554638548992000, 52704973979320320, 844532563230720, 10110893506560, 80959979520, 325140480}"
"{6, {0, 8, 4}}","{0, 36130360487510016000, 57489437652752793600, 38663982781030195200, 14806481099990169600, 3646097862354892800, 615213312718233600, 73696345412889600, 6381949235932800, 401390180006400, 18178108560000, 577990195200, 12249417600, 155404800, 892800}"
"{6, {1, 7, 5}}","{0, 438205092113940480000, 721494737345839104000, 507526639020682444800, 205558883550394859520, 54181802436673167360, 9917617196236308480, 1308851602442403840, 127195427339228160, 9186206325050880, 492337875939840, 19327945144320, 540048568320, 10167989760, 115591680, 599040}"
"{7, {0, 6, 4}}","{0, 11797875575484855091200000, 19666134997341678010368000, 14061287881631854234828800, 5813775552969062151782400, 1572181532142111094579200, 297045642112668636364800, 40776905300411298816000, 4163723642865901363200, 320290754932535385600, 18632794824428198400, 815782479651417600, 26474202051494400, 617989029235200, 9816482188800, 95041497600, 423360000}"
"{6, {2, 6, 6}}","{0, 1445018214648250368000, 2467654840145844633600, 1819509812028574433280, 780699051461034639360, 220435480035011635200, 43746851676145075200, 6344276018151029760, 688091612959941120, 56497710319401600, 3522789625780800, 165834129536640, 5797651855680, 145874275200, 2495390400, 25960320, 123840}"
"{7, {1, 5, 5}}","{0, 135544438022703729868800000, 231964387092927655339622400, 171595207119388377038192640, 73984466927871539622051840, 21039410192012849000448000, 4218938811525403542528000, 621076769535164882042880, 68826585395989786337280, 5827908095735627059200, 379713151603809676800, 19032661690611448320, 728119701354769920, 20887346171865600, 435097012492800, 6214440476160, 54417000960, 220147200}"
"{8, {0, 4, 4}}","{0, 265752820504408673652572160000, 460117115411357421860290560000, 345554478999204201560958566400, 151817876133665122263446323200, 44175162130022412009013248000, 9107111845994973933227212800, 1386189618193604052851097600, 159939032846581644971212800, 14224226789082237264691200, 984431220151254969139200, 53201633938133719449600, 2239528035046669516800, 72748961571738009600, 1790413887312691200, 32324820575846400, 404411896627200, 3137063731200, 11379916800}"
"{6, {3, 5, 7}}","{0, 1544917827191832576000, 2744311098094387200000, 2126898498586947747840, 969033378311384924160, 293567350983239393280, 63197820123075133440, 10060982963347814400, 1213953805418311680, 112610414249955840, 8080435932011520, 447928578122880, 19005916661760, 605563889280, 14009687040, 221930880, 2150400, 9600}"
"{7, {2, 4, 6}}","{0, 431009153676506871889920000, 758381007630366036983808000, 581227195297549852400025600, 261613141268198633961062400, 78282174999432957325516800, 16657701157134519490713600, 2626435986593280211123200, 314998689330227614924800, 29214498628770274713600, 2114593867942290403200, 119803687083120196800, 5295592909623643200, 180744729162782400, 4670535668500800, 88330429454400, 1152732369600, 9269467200, 34574400}"
"{8, {1, 3, 5}}","{0, 2459510919276184925928161280000, 4349954913947764724393312256000, 3356794606160026716614531481600, 1524353067825739041201224417280, 461297092287526112220665610240, 99567388536753613319511736320, 15983841711595964416311951360, 1961180757918200289228226560, 187241604072606006177300480, 14066200103036750724464640, 836184426978179914629120, 39359265267454686167040, 1460052115150671544320, 42211532136806645760, 932315497372385280, 15209088863109120, 172829072424960, 1221950177280, 4046192640}"
"{9, {0, 2, 4}}","{0, 918842855273444549067339202560000, 1642501963202377866885627641856000, 1284920094644417172074035308134400, 593363496077228813073646029373440, 183219516184314226444161830092800, 40505572687610813703875875307520, 6689344577805378045189409996800, 848702569835855415181568901120, 84305031562190912043987763200, 6639347144630648864922992640, 417703580278972727994777600, 21063293241110476709068800, 850648352121001960243200, 27366463041881349980160, 693656838825585868800, 13590551227079393280, 199325244845260800, 2068939104583680, 13616883302400, 42918543360}"
"{6, {4, 4, 8}}","{0, 447522197313945600000, 829983394315763712000, 678567292231385088000, 329349363638221946880, 107335177682569666560, 25109293809895695360, 4390721617981977600, 588801758411400960, 61513049316203520, 5047880261027520, 325949270452800, 16483420831440, 645049433280, 19120004880, 414321600, 6180720, 56640, 240}"
"{7, {3, 3, 7}}","{0, 467879731386437987205120000, 847914349578348316852224000, 674379725956693866263347200, 317323105141255638456729600, 100005156842810172781363200, 22587550747172420154163200, 3811801770276151821926400, 493788407952094591795200, 49973349252741252710400, 3993742937799962726400, 253325214058084761600, 12751812015926860800, 506514501451929600, 15681156205881600, 370377951148800, 6442709414400, 77726476800, 580204800, 2016000}"
"{8, {2, 2, 6}}","{0, 5912702599788556334483374080000, 10693217793906003688204271616000, 8487149150288960703673506201600, 3986856900135672571965399367680, 1255440497010197424658065653760, 283731511926629942249297018880, 48013503648087537373973053440, 6256004440426712811459379200, 639539447843459060478443520, 51930626714159737258229760, 3373727350257163690721280, 175847784183009146449920, 7341812089433771335680, 243934183429987491840, 6368292949168926720, 127865228251299840, 1906321466327040, 19875843563520, 129276456960, 394383360}"
"{9, {1, 1, 5}}","{0, 4985172120523467440020499988480000, 9071623146464691482293029568512000, 7257873804873507390094984190361600, 3443558738336583234931343354757120, 1097680509086538301783445298216960, 251782059609929703508538944389120, 43377615669966814035250548572160, 5775794940410685592182285926400, 606163594866369083056403251200, 50820439077162900624640573440, 3433692031155264963755704320, 187876839768567561235169280, 8335582309648090539786240, 299167531652539693301760, 8628303564445826580480, 197550596830808309760, 3518619941513134080, 47149504086343680, 448572910141440, 2707769917440, 7803371520}"
"{10, {0, 0, 4}}","{0, 297561277141142436900375625728000000, 546771160903601148598829658931200000, 442868578537163927770946611445760000, 213286011815803641174670643822592000, 69205381573533155709042127011840000, 16208219039925859319810437152768000, 2861031136227118045937848811520000, 391858505782047583201730691072000, 42497518272088399684892098560000, 3702000225064999469203243008000, 261609754037159131000750080000, 15094696201421913244127232000, 713666761112528625991680000, 27674219361675773472768000, 878725998095179530240000, 22745302417571069952000, 476071124646297600000, 7946758527418368000, 103216309862400000, 994490929152000, 6409912320000, 20901888000}"
"{6, {0, 10, 2}}","{0, 2029821806444544000, 3122232791703552000, 2005874422277160960, 724287293648363520, 165688961870499840, 25521786327398400, 2732726271559680, 206052718786560, 10907063838720, 396747417600, 9443727360, 132433920, 829440}"
"{6, {1, 9, 3}}","{0, 64387835906752512000, 102323263685079859200, 68667379014065356800, 26203409829481881600, 6417551347192627200, 1074290164054732800, 127279195980134400, 10861659393292800, 670420259481600, 29663208460800, 917158348800, 18812505600, 229939200, 1267200}"
"{7, {0, 8, 2}}","{0, 1758862577950300569600000, 2855851831931465170944000, 1972203185012542252646400, 780461543590919118028800, 199963987823169768038400, 35379434406501571276800, 4485834531149906995200, 416128150003560422400, 28495202495830963200, 1438198485007334400, 52815571753190400, 1371820215628800, 23873880038400, 249646924800, 1185408000}"
"{6, {2, 8, 4}}","{0, 548858905956974592000, 902927286682465075200, 634053058825361817600, 255996608355584409600, 67129512658766438400, 12192510228579532800, 1591482140820172800, 152394704299468800, 10799281912435200, 565381976140800, 21583646553600, 583926681600, 10603814400, 115891200, 576000}"
"{7, {1, 7, 3}}","{0, 54040802317771839897600000, 89990536677154378481664000, 64238519748486383625830400, 26493317328344303517696000, 7137679726900562699059200, 1341363224850056935833600, 182764987165860625612800, 18474333215767769088000, 1402277625689378457600, 80184543890969548800, 3435197416155187200, 108527311243008000, 2452294646323200, 37477701273600, 346884249600, 1467648000}"
"{8, {0, 6, 2}}","{0, 94472364569329963137761280000, 160112584646371414955261952000, 116959743000269655772653158400, 49647918527380284502022553600, 13855836559144597089524121600, 2717216888370263916753715200, 389691213942133954864742400, 41893896403648808386560000, 3425444566418664102297600, 214432857567958243737600, 10271689991572488192000, 373442461792056115200, 10123212660277248000, 198165035954995200, 2646129062707200, 21566206771200, 80923852800}"
"{6, {3, 7, 5}}","{0, 1653913062510428160000, 2823403559555904307200, 2079224045961017425920, 889688168949116436480, 249983711683477217280, 49230378910072074240, 7060328552750837760, 754219369232824320, 60722955341130240, 3695191048984320, 168971816977920, 5713111883520, 138490836480, 2275626240, 22694400, 103680}"
"{7, {2, 6, 4}}","{0, 452599052611699290931200000, 773954332439267631955968000, 571749163494294516911308800, 245959263888632765949542400, 69701225501262506102784000, 13905174493818207581184000, 2032180275889469505945600, 222980865634947500236800, 18634883920210188288000, 1193801322232870848000, 58581210233541542400, 2183494307059699200, 60711476599872000, 1219206945600000, 16698780403200, 139522521600, 536256000}"
"{8, {1, 5, 3}}","{0, 2555410672718016313452134400000, 4420762746469024437821767680000, 3315908802021413026422325248000, 1454128611817624866907383398400, 421980585581991664164903321600, 86666042209455591501201408000, 13122424119914697246769152000, 1503325644204318341647564800, 132431961659680271528755200, 9051098660659744432128000, 481232575932436758528000, 19837367019597083443200, 627482175673806028800, 14936290711437312000, 258757762056192000, 3078100588953600, 22471542374400, 75866112000}"
"{9, {0, 4, 2}}","{0, 948186112881900998372244848640000, 1664881366583194997870070595584000, 1272941509108633832450367789465600, 571575409670399111940816198696960, 170664887611023358648695033692160, 36262064627353117221146371031040, 5715924454425131055286572810240, 686703581722729404897055211520, 63993020920336589172383416320, 4675751269819033508474388480, 269277936275483842532474880, 12225023577816384309166080, 435264098327980201082880, 12014062436700731473920, 251912944341838725120, 3879064737974845440, 41379578035568640, 273336497602560, 842764124160}"
"{6, {4, 6, 6}}","{0, 1803908456767291392000, 3205142915064791040000, 2482322433832965242880, 1128336636817137991680, 340229638787564298240, 72675328423954575360, 11436528335728496640, 1358003742189312000, 123364452282662400, 8624071965146880, 463354744634880, 18964036527360, 580419655680, 12858005760, 194649600, 1800960, 7680}"
"{7, {3, 5, 5}}","{0, 1381191652121261365002240000, 2429030321782290514339430400, 1859612085801617993402941440, 835370858359761696892846080, 249158617637032621047398400, 52757801871343304543539200, 8259564454342541434644480, 980970221305392693903360, 89806604441232365568000, 6392550276276735110400, 354661003217855214720, 15280298619630791040, 505839291141340800, 12614239525104000, 229108556799360, 2858801339520, 21900412800, 77616000}"
"{8, {2, 4, 4}}","{0, 18473386918434425123792486400000, 32650589225563140263321272320000, 25168694523470449280506920960000, 11410208525059220102242841395200, 3444332456725735805800257945600, 740766528052412797504467763200, 118321051130414757320255078400, 14418326380514610498777907200, 1363969125964232796576153600, 101233317360295355771289600, 5924388282427875855974400, 273340665528882223104000, 9887766731505589248000, 277078665932367667200, 5890595778514944000, 91781707065753600, 987873507532800, 6559257600000, 20230963200}"
"{9, {1, 3, 3}}","{0, 19628589182642501124743768309760000, 35064402185741746005780983709696000, 27403829634639869904923314775654400, 12636974305579896106294444283658240, 3894294579889710480059001942835200, 858559582838544886129177625886720, 141251751584762574059084080742400, 17829447102542884312320804126720, 1758923623240309657920208896000, 137258294453563341938369495040, 8531225361947601754295500800, 423372871913361875759923200, 16742617257077625824870400, 524019287581316770037760, 12814100782501861785600, 239626446675455508480, 3309216103917158400, 31803998416404480, 189934062796800, 530629263360}"
"{10, {0, 2, 2}}","{0, 2039678459498205016131454894080000000, 3690753433604975955051201901363200000, 2931918623778415338591861048606720000, 1379202864531458620567851022417920000, 435227118890126729822902293626880000, 98669020056746958225361018552320000, 16771477989127695332069647319040000, 2198962084000235656031478743040000, 226746840747006718643245547520000, 18631498219728820228346019840000, 1230201473934000622917058560000, 65559799070913394093916160000, 2821925072576957358735360000, 97806702211021174210560000, 2709461227047982202880000, 59214944649385082880000, 999693375632179200000, 12601626208174080000, 111942151372800000, 627056640000000, 1672151040000}"
"{6, {5, 5, 7}}","{0, 572828412561850368000, 1063411225023165235200, 869353852823493672960, 421140574808519933952, 136618607471376236544, 31700416175312007168, 5474482450492661760, 721365425168169984, 73636690591561728, 5869533050624256, 365966995238400, 17771814298176, 664661018112, 18760229184, 386234880, 5469888, 47616, 192}"
"{7, {4, 4, 6}}","{0, 1639287263760150256680960000, 2970189944033985491632128000, 2360508629796314307949363200, 1108855019079871086256128000, 348416556662854941301555200, 78323248324765085554483200, 13126039064779215092313600, 1684016910905419712160000, 168246688243714630502400, 13224472346278629878400, 821606641165042236000, 40326608158932186000, 1554549017801799600, 46487584278651600, 1055851297124400, 17591086926000, 202608982800, 1440658800, 4762800}"
"{8, {3, 3, 5}}","{0, 47361418515717243335123927040000, 85610092525395997039314075648000, 67886959338762389847362292940800, 31842699907295698626985108439040, 10004061426029164621876313456640, 2253278093722143385371562475520, 379472980695001498295897948160, 49117905743515437632685342720, 4976850645853897316530913280, 399437687860785899840471040, 25563037840782000230891520, 1307294560092599328768000, 53300275178794181099520, 1720030475759916687360, 43349014943180513280, 834667081929031680, 11850153856450560, 116837780398080, 713966346240, 2035138560}"
"{9, {2, 2, 4}}","{0, 99826759353526137088080126935040000, 181553715716472079853260011208704000, 145128419683236765446776815196569600, 68768907932287651813873573177589760, 21880425454538912010036933065441280, 5005772397807791853877168365895680, 859302566303194096952276067287040, 113857878213838868853293218529280, 11870895625578244935734463037440, 986589177205850156643753000960, 65896104569509741484317409280, 3551655200642202718362009600, 154519683586922633527296000, 5406869298481720468439040, 150926621157935798353920, 3313934633310926929920, 55967609089881538560, 701434851319480320, 6142486318940160, 33531087421440, 85837086720}"
"{10, {1, 1, 3}}","{0, 23831923755895655142589904977920000000, 43767545206710312443053971446169600000, 35422682678355812182952368259727360000, 17040853969213585045739671860019200000, 5520885616524475376513714208374784000, 1290335401750989486862068719026176000, 227127328401721668390973027123200000, 30990887500058483670527182110720000, 3344005357917901800528922804224000, 289328623919848124285238706176000, 20260596506186974794336829440000, 1154747896066866674540298240000, 53691718369193975395713024000, 2034840128405418449289216000, 62584860860793546670080000, 1548955892373886402560000, 30421324669092102144000, 463825265962254336000, 5301426116689920000, 42822255329280000, 218382925824000, 529514496000}"
"{11, {0, 0, 2}}","{0, 484407055133592321173813899296768000000, 899725256101241595840857818477363200000, 738596490336168230463283982971699200000, 361457092619680783425869361167990784000, 119494781254377098466467649755598028800, 28592938005043938312249692334430617600, 5171653521096214136748391209841459200, 728076830408942253516206535868416000, 81436233862077902380584934362316800, 7343228215959646655198033451417600, 539303374998041618241893184307200, 32480300695761908526850080768000, 1610496457265590159223114956800, 65830451832773202125330841600, 2215533586830533387137843200, 61147540672390380257280000, 1374041132547324169420800, 24854169283403946393600, 355594662157890355200, 3912341393866752000, 31500126211276800, 167709317529600, 449622835200}"
"{6, {0, 12, 0}}","{0, 5383044366336000, 8008940924928000, 4917202436874240, 1674645855252480, 355927201228800, 50026516761600, 4778456094720, 311949757440, 13703731200, 387302400, 6359040, 46080}"
"{6, {1, 11, 1}}","{0, 740375640539136000, 1136511275581440000, 728133064083210240, 261985100895682560, 59668256106823680, 9141759205171200, 972582324664320, 72781553479680, 3818792355840, 137510092800, 3235645440, 44789760, 276480}"
"{7, {0, 10, 0}}","{0, 17444141581707509760000, 27602231761679804006400, 18418013877134638448640, 6978430712121825116160, 1694451994688986767360, 280769261659578961920, 32870837578877061120, 2766808447150970880, 168117233033594880, 7307555494901760, 221491615242240, 4443898152960, 53011445760, 284497920}"
"{6, {2, 10, 2}}","{0, 19369021790748672000, 30728153005896499200, 20572551710237491200, 7826111757433036800, 1909111239119462400, 317999130340147200, 37447490950041600, 3172495652006400, 194153930035200, 8506721088000, 260137267200, 5271436800, 63590400, 345600}"
"{7, {1, 9, 1}}","{0, 2350755252274751078400000, 3811270942536051326976000, 2626762174286127110553600, 1036826569871043452928000, 264792265412027686502400, 46662735422831934873600, 5887633420276696166400, 542942557158548736000, 36915791685460531200, 1847511081603532800, 67173889657190400, 1724557637376000, 29610746726400, 304886937600, 1422489600}"
"{8, {0, 8, 0}}","{0, 2182993659507248411443200000, 3623043966656587600232448000, 2575156209868387011841228800, 1056502792477306257643929600, 282884828209668167093452800, 52783612033696714417766400, 7133665605147671121100800, 714503698913514450124800, 53680278769678968422400, 3034766081266414387200, 128389530107510784000, 4000680255224217600, 89052792540364800, 1339026761318400, 12179039846400, 50577408000}"
"{6, {3, 9, 3}}","{0, 162999167996657664000, 267794091245725286400, 187692604134948864000, 75581925242639155200, 19750570994439782400, 3571024303057305600, 463472344562073600, 44071299524505600, 3097146602035200, 160587321753600, 6063941068800, 162097459200, 2905958400, 31334400, 153600}"
"{7, {2, 8, 2}}","{0, 60927956361028553932800000, 101329180247059857211392000, 72206284438304810267443200, 29711545589163734721331200, 7981439557618343409868800, 1494450643902081907507200, 202702144404156197068800, 20376166861267415654400, 1536285237335953574400, 87146159856722265600, 3698380110496780800, 115569510311001600, 2578943112076800, 38862466675200, 354149107200, 1473292800}"
"{8, {1, 7, 1}}","{0, 270434489728151547858124800000, 457826685144115120919543808000, 333939011610905362322738380800, 141482309539059047786663116800, 39390171947676452690539315200, 7701514121803610332436889600, 1100425863165690814031462400, 117763083013453052313600000, 9575242880195533543833600, 595344436306590420172800, 28283457023722310860800, 1018083470457411993600, 27269380808028979200, 526223526042009600, 6908469313536000, 55190067609600, 202309632000}"
"{9, {0, 6, 0}}","{0, 50672197372610066050701066240000, 87423798525313983872577306624000, 65350488204174456257353718169600, 28540908820452393154713181224960, 8243022641274634633828053811200, 1683770662053420584528290775040, 253394273211228730631651328000, 28832995626338790780142878720, 2521067856718458305780121600, 170901198989691408415457280, 9006273055873780265779200, 367717311200395288903680, 11512474565316260659200, 271053416160566968320, 4641715844952883200, 54551278992752640, 393289924608000, 1310966415360}"
"{6, {4, 8, 4}}","{0, 517751837352787968000, 883078412408900812800, 649421998624471449600, 277309915956825292800, 77688778112430796800, 15238101108360960000, 2173844410119014400, 230675207953075200, 18421050504902400, 1110233239689600, 50211593222400, 1677068323200, 40121452800, 650217600, 6393600, 28800}"
"{7, {3, 7, 3}}","{0, 518242333363092534067200000, 885261820913337665323008000, 653011476601115443514572800, 280363891928604943476326400, 79246721409879556502323200, 15757379617013042577408000, 2293306045496466790809600, 250335887304848641228800, 20789294734682527334400, 1321744810377277440000, 64279853188682342400, 2371038134079283200, 65146394028441600, 1290972985344000, 17425633075200, 143332761600, 541900800}"
